State,Campaigns,Status,Type,Targeting,Campaign bidding strategy,Start date,End date,Portfolio,Budget(USD),Top-of-search IS,Cost type,Impressions,Clicks,CTR,Spend(USD),CPC(USD),DPV,Orders,Sales(USD),ACOS,ROAS,NTB orders,% of orders NTB,NTB sales(USD),% of sales NTB,Viewable impressions,VCPM(USD),Video first quartile,Video midpoint,Video third quartile,Video complete,Video unmute,VTR,vCTR,CPM(USD)
ENABLED,78AP16NUSL2R8-8G-Manual,OUT_OF_BUDGET,SP,MANUAL,Dynamic bids - down only,9/14/16,,1-NP6K2 Ads,10.00,<5%,CPC,7142,17,0.0024,14.72,0.87,0,6,138.74,0.1061,9.4253,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ENABLED,76TT24NUS2R8-16G-Manual,CAMPAIGN_STATUS_ENABLED,SP,MANUAL,Dynamic bids - down only,2/9/18,,76TT24 Group,6.00,<5%,CPC,13700,22,0.0016,6.52,0.30,0,4,183.96,0.0354,28.2147,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ENABLED,76TT16NUSL2R8_Auto,CAMPAIGN_STATUS_ENABLED,SP,AUTOMATIC,Dynamic bids - down only,8/17/20,,76TT16 Group,3.00,<5%,CPC,8487,9,0.0011,3.78,0.42,0,4,93.95,0.0402,24.8545,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ENABLED,76TT16NUSL2R8_Manual,CAMPAIGN_STATUS_ENABLED,SP,MANUAL,Dynamic bids - down only,8/17/20,,76TT16 Group,3.00,<5%,CPC,1337,10,0.0075,5.00,0.50,0,4,64.95,0.077,12.99,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ENABLED,76TT26NUS2R8-16GK1_Search,OUT_OF_BUDGET,SP,MANUAL,Dynamic bids - down only,12/1/21,,3-NP66 Ads,3.00,<5%,CPC,2207,6,0.0027,5.39,0.90,0,4,439.96,0.0123,81.6252,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ENABLED,VCB_76TT16NUSL2R8-8GK2_New2,OUT_OF_BUDGET,SB2,MANUAL,,12/2/22,,1-NP24K2 Ads,2.00,<5%,CPC,3107,16,0.0051,6.35,0.40,0,4,189.34,0.0335,29.8173,4,1,189.34,1,499,12.73,0,0,0,0,0,0,0,0.00
ENABLED,75TT13NU2R8-8G-Manual,OUT_OF_BUDGET,SP,MANUAL,Dynamic bids - down only,9/14/16,,75TT13 Group,3.00,<5%,CPC,6483,9,0.0014,5.80,0.64,0,3,72.97,0.0795,12.581,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ENABLED,75TT16NUL2R8-8GK2-Manual,OUT_OF_BUDGET,SP,MANUAL,Dynamic bids - down only,9/14/16,,2-NP13K2 Ads,10.00,<5%,CPC,4535,17,0.0037,15.07,0.89,0,3,59.97,0.2513,3.9794,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ENABLED,75TT24NU2R8-16G-Manual,CAMPAIGN_STATUS_ENABLED,SP,MANUAL,Dynamic bids - down only,6/21/17,,Low DDR4 Desktop,3.00,<5%,CPC,14692,13,0.0009,3.57,0.27,0,3,164.97,0.0216,46.2101,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ENABLED,35TTFP6PCIE,CAMPAIGN_STATUS_ENABLED,SP,AUTOMATIC,Dynamic bids - down only,9/4/20,,5-SSD Ads,3.00,<5%,CPC,5650,10,0.0018,4.85,0.49,0,3,102.97,0.0471,21.2309,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
