State,Campaigns,Status,Type,Targeting,Campaign bidding strategy,Start date,End date,Portfolio,Budget(USD),Top-of-search IS,Cost type,Impressions,Clicks,CTR,Spend(USD),CPC(USD),DPV,Orders,Sales(USD),ACOS,ROAS,NTB orders,% of orders NTB,NTB sales(USD),% of sales NTB,Viewable impressions,VCPM(USD),Video first quartile,Video midpoint,Video third quartile,Video complete,Video unmute,VTR,vCTR,CPM(USD)
ENABLED,30TT253X2,CAMPAIGN_STATUS_ENABLED,SP,AUTOMATIC,Dynamic bids - down only,9/4/20,,5-SSD Ads,3.00,<5%,CPC,6135,14,0.0023,5.27,0.38,0,3,57.97,0.0909,11,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ENABLED,76TT16NUSL2R8-8GK1-Manual,CAMPAIGN_STATUS_ENABLED,SP,MANUAL,Dynamic bids - down only,12/9/20,,1-NP24K1 Ads,12.00,<5%,CPC,3817,17,0.0045,15.80,0.93,0,3,43.97,0.3593,2.7829,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ENABLED,75TT16NUL2R8-8GK1,CAMPAIGN_STATUS_ENABLED,SP,AUTOMATIC,Dynamic bids - down only,12/10/20,,2-NP13K1 Ads,3.00,<5%,CPC,3100,8,0.0026,5.59,0.70,0,3,43.57,0.1283,7.7943,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ENABLED,78AP16NUSL2R8-8GK2_PD,CAMPAIGN_STATUS_ENABLED,SP,MANUAL,Dynamic bids - down only,4/29/22,,1-NP6K2 Ads,3.00,<5%,CPC,2007,5,0.0025,2.86,0.57,0,3,79.96,0.0358,27.958,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ENABLED,PKMD4U32C16CNHB,CAMPAIGN_STATUS_ENABLED,SP,AUTOMATIC,Dynamic bids - down only,9/2/22,,5-Pinnacle Ads,2.00,<5%,CPC,4662,12,0.0026,7.02,0.59,0,3,215.94,0.0325,30.7607,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ENABLED,76TT32NUS2R8-16GK2_PD,OUT_OF_BUDGET,SP,MANUAL,Dynamic bids - down only,3/15/23,,,1.00,<5%,CPC,7325,13,0.0018,3.30,0.25,0,3,176.97,0.0186,53.6273,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ENABLED,75TT16NUL2R8-8GK2_Search,CAMPAIGN_STATUS_ENABLED,SP,MANUAL,Dynamic bids - down only,6/29/21,,2-NP13K2 Ads,15.00,<5%,CPC,1053,17,0.0161,15.73,0.93,0,3,59.97,0.2623,3.8125,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ENABLED,76TT24NUS1R8-8GK1_Search,CAMPAIGN_STATUS_ENABLED,SP,MANUAL,Dynamic bids - down only,6/30/21,,3-NP48K1 Ads,3.00,7.850098619329389%,CPC,1629,8,0.0049,7.32,0.92,0,3,65.97,0.111,9.0123,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ENABLED,76TT26NUS2R8-16G_PD,OUT_OF_BUDGET,SP,MANUAL,Dynamic bids - down only,2/10/22,,3-NP66 Ads,1.00,<5%,CPC,2547,7,0.0027,3.36,0.48,0,3,855.64,0.0039,254.6548,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ENABLED,VCB_30TT253X2-256G,CAMPAIGN_STATUS_ENABLED,SB2,MANUAL,,9/6/22,,5-SSD Ads,2.00,<5%,CPC,3107,6,0.0019,2.10,0.35,0,3,61.97,0.0339,29.5095,2,0.6667,40.98,0.6613,386,5.44,0,0,0,0,0,0,0,0.00
ENABLED,76TT13NUS2R8-8G-Manual,CAMPAIGN_STATUS_ENABLED,SP,MANUAL,Dynamic bids - down only,9/14/16,,76TT13 Group,1.00,<5%,CPC,5815,10,0.0017,4.40,0.44,0,2,148.94,0.0295,33.85,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ENABLED,76TT16NUSL2R8-8GK2-Manual,OUT_OF_BUDGET,SP,MANUAL,Dynamic bids - down only,9/14/16,,1-NP24K2 Ads,10.00,<5%,CPC,3529,19,0.0054,16.72,0.88,0,2,43.78,0.3819,2.6184,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ENABLED,78AP16NUSL2R8-8G-Manual,OUT_OF_BUDGET,SP,MANUAL,Dynamic bids - down only,9/14/16,,1-NP6K2 Ads,10.00,<5%,CPC,2087,15,0.0072,13.78,0.92,0,2,54.98,0.2506,3.9898,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ENABLED,76TT24NUS2R8-16G,CAMPAIGN_STATUS_ENABLED,SP,AUTOMATIC,Dynamic bids - down only,2/9/18,,76TT24 Group,3.00,<5%,CPC,7981,11,0.0014,4.29,0.39,0,2,59.78,0.0718,13.9347,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ENABLED,75TT26NU2R8-16G-Manual,CAMPAIGN_STATUS_ENABLED,SP,MANUAL,Dynamic bids - down only,8/24/18,,Low DDR4 Desktop,3.00,<5%,CPC,7132,9,0.0013,3.25,0.36,0,2,107.98,0.0301,33.2246,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ENABLED,75TT26NU1R8-8G-Manual,CAMPAIGN_STATUS_ENABLED,SP,MANUAL,Dynamic bids - down only,9/17/18,,4-NP61 Ads,2.00,<5%,CPC,1915,7,0.0037,5.24,0.75,0,2,208.96,0.0251,39.8779,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ENABLED,76TT16NUSL2R8-8G_Product,CAMPAIGN_STATUS_ENABLED,SP,MANUAL,Dynamic bids - down only,12/20/18,,Low Product Ads,1.00,<5%,CPC,5675,7,0.0012,0.35,0.05,0,2,33.98,0.0103,97.0857,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ENABLED,76TT Synology_Manual,CAMPAIGN_STATUS_ENABLED,SP,MANUAL,Dynamic bids - down only,8/6/19,,Synology Ads,1.00,<5%,CPC,3320,9,0.0027,3.32,0.37,0,2,77.98,0.0426,23.488,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ENABLED,30TT253X2_Manual,OUT_OF_BUDGET,SP,MANUAL,Dynamic bids - down only,9/4/20,,5-SSD Ads,3.00,<5%,CPC,6757,15,0.0022,6.45,0.43,0,2,98.37,0.0656,15.2512,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ENABLED,78AP18NUSL2R8-8G Low,CAMPAIGN_STATUS_ENABLED,SP,AUTOMATIC,Dynamic bids - down only,12/11/20,,Low Hot Items,1.00,<5%,CPC,872,1,0.0011,0.05,0.05,0,2,80.17,0.0006,1603.4,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ENABLED,76TT48NUS_Manual,CAMPAIGN_STATUS_ENABLED,SP,MANUAL,Dynamic bids - down only,4/22/22,,,1.00,<5%,CPC,28940,7,0.0002,3.67,0.52,0,2,199.98,0.0184,54.4905,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ENABLED,76TT16NUSL2R8-8GK1_Search,OUT_OF_BUDGET,SP,MANUAL,Dynamic bids - down only,6/29/21,,1-NP24K1 Ads,12.00,6.948775055679287%,CPC,1278,18,0.0141,15.45,0.86,0,2,33.98,0.4547,2.1994,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ENABLED,PKMD4U32C RGB White,OUT_OF_BUDGET,SP,AUTOMATIC,Dynamic bids - down only,2/28/22,,5-Pinnacle Ads,2.00,<5%,CPC,604,6,0.0099,3.98,0.66,0,2,53.98,0.0737,13.5628,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ENABLED,76TT32NUS1R8-8G,CAMPAIGN_STATUS_ENABLED,SP,AUTOMATIC,Dynamic bids - down only,8/10/23,,,3.00,<5%,CPC,3606,6,0.0017,4.37,0.73,0,2,60.98,0.0717,13.9542,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ENABLED,76TT32 Brand Ads,CAMPAIGN_STATUS_ENABLED,SB,MANUAL,,12/2/21,,3-NP99 Ads,3.00,9.746251441753172%,,5307,9,0.0017,3.26,0.36,0,2,61.78,0.0528,18.9509,1,0.5,30.99,0.5016,0,0.00,0,0,0,0,0,0,0,0.00
ENABLED,VCB_30TT253X2-1T New,CAMPAIGN_STATUS_ENABLED,SB2,MANUAL,,9/6/22,,5-SSD Ads,2.00,<5%,CPC,1562,3,0.0019,1.05,0.35,0,2,77.98,0.0135,74.2667,1,0.5,57.99,0.7437,189,5.56,0,0,0,0,0,0,0,0.00
ENABLED,VCB_76TT24NUS1R8-8GK1_New,CAMPAIGN_STATUS_ENABLED,SB2,MANUAL,,11/14/22,,3-NP48K1 Ads,2.00,<5%,CPC,1784,9,0.005,3.15,0.35,0,2,144.95,0.0217,46.0159,2,1,144.95,1,231,13.64,0,0,0,0,0,0,0,0.00
ENABLED,VCB_76TT16NUSL2R8-8GK2_New,CAMPAIGN_STATUS_ENABLED,SB2,MANUAL,,11/24/22,,1-NP24K2 Ads,2.00,<5%,CPC,1148,7,0.0061,2.41,0.34,0,2,43.98,0.0548,18.249,2,1,43.98,1,120,20.08,0,0,0,0,0,0,0,0.00
ENABLED,VCB_76TT16NUSL2R8-8GK2_New2,OUT_OF_BUDGET,SB2,MANUAL,,12/2/22,,1-NP24K2 Ads,2.00,<5%,CPC,1716,10,0.0058,4.00,0.40,0,2,43.98,0.091,10.995,2,1,43.98,1,278,14.39,0,0,0,0,0,0,0,0.00
ENABLED,VCB_Search_78AP16NUSL2R8-8GK2_New,CAMPAIGN_STATUS_ENABLED,SB2,MANUAL,,12/6/22,,1-NP6K2 Ads,2.00,<5%,CPC,1718,6,0.0035,2.32,0.39,0,2,76.98,0.0301,33.181,0,0,0.00,0,223,10.40,0,0,0,0,0,0,0,0.00
ENABLED,75TT13NU2R8-8G,CAMPAIGN_STATUS_ENABLED,SP,AUTOMATIC,Dynamic bids - down only,8/17/16,,75TT13 Group,3.00,<5%,CPC,3692,5,0.0014,3.00,0.60,0,1,38.99,0.0769,12.9967,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ENABLED,75TT16NUL2R8-4G,CAMPAIGN_STATUS_ENABLED,SP,AUTOMATIC,Dynamic bids - down only,8/17/16,,75TT16 Group,1.00,<5%,CPC,623,2,0.0032,0.84,0.42,0,1,19.79,0.0424,23.5595,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ENABLED,75TT16NUL2R8-8GK2,CAMPAIGN_STATUS_ENABLED,SP,AUTOMATIC,Dynamic bids - down only,8/17/16,,2-NP13K2 Ads,3.00,<5%,CPC,3796,5,0.0013,3.68,0.74,0,1,19.99,0.1841,5.4321,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ENABLED,76TT13NUS2R8-4G,CAMPAIGN_STATUS_ENABLED,SP,AUTOMATIC,Dynamic bids - down only,8/17/16,,Low DDR3 Sodimm,1.00,<5%,CPC,1711,5,0.0029,3.97,0.79,0,1,16.99,0.2337,4.2796,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ENABLED,76TT16NUSL2R8-8GK2,OUT_OF_BUDGET,SP,AUTOMATIC,Dynamic bids - down only,8/17/16,,1-NP24K2 Ads,3.00,<5%,CPC,7304,7,0.001,5.54,0.79,0,1,21.79,0.2542,3.9332,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ENABLED,78AP13NUS2R8-4G,CAMPAIGN_STATUS_ENABLED,SP,AUTOMATIC,Dynamic bids - down only,8/18/16,,78AP13 Group,1.00,<5%,CPC,2151,7,0.0033,3.09,0.44,0,1,16.99,0.1819,5.4984,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ENABLED,78AP16NUSL2R8-8G,CAMPAIGN_STATUS_ENABLED,SP,AUTOMATIC,Dynamic bids - down only,8/18/16,,1-NP6K2 Ads,3.00,<5%,CPC,5780,5,0.0009,2.76,0.55,0,1,19.99,0.1381,7.2428,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ENABLED,78AP13NUS2R8-8G,CAMPAIGN_STATUS_ENABLED,SP,AUTOMATIC,Dynamic bids - down only,8/18/16,,78AP13 Group,1.00,<5%,CPC,4191,4,0.001,1.95,0.49,0,1,34.99,0.0557,17.9436,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ENABLED,75TT13NU2R8-4G-Manual,CAMPAIGN_STATUS_ENABLED,SP,MANUAL,Dynamic bids - down only,9/14/16,,Low DDR3 Desktop,1.00,<5%,CPC,548,1,0.0018,0.05,0.05,0,1,9.99,0.005,199.8,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ENABLED,78AP16NUSL2R8-4G-Manual,CAMPAIGN_STATUS_ENABLED,SP,MANUAL,Dynamic bids - down only,9/14/16,,78AP16 Group,1.00,<5%,CPC,1934,3,0.0016,1.20,0.40,0,1,17.99,0.0667,14.9917,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ENABLED,78AP13NUS2R8-8G-Manual,CAMPAIGN_STATUS_ENABLED,SP,MANUAL,Dynamic bids - down only,9/14/16,,78AP13 Group,1.00,<5%,CPC,1554,2,0.0013,1.00,0.50,0,1,17.99,0.0556,17.99,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ENABLED,78AP10NUS2R8-4G-Manual,CAMPAIGN_STATUS_ENABLED,SP,MANUAL,Dynamic bids - down only,11/15/16,,78AP10 Group,1.00,<5%,CPC,3166,5,0.0016,3.37,0.67,0,1,15.99,0.2108,4.7448,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ENABLED,78AP10NUS2R8-8G-Manual,CAMPAIGN_STATUS_ENABLED,SP,MANUAL,Dynamic bids - down only,11/15/16,,78AP10 Group,1.00,<5%,CPC,872,3,0.0034,1.45,0.48,0,1,19.99,0.0725,13.7862,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ENABLED,76TT21NUS2R8-8G-Manual,CAMPAIGN_STATUS_ENABLED,SP,MANUAL,Dynamic bids - down only,1/26/17,,Low DDR4 Sodimm,2.00,<5%,CPC,532,4,0.0075,1.19,0.30,0,1,32.99,0.0361,27.7227,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ENABLED,75TT24NU1R8-8G-Manual,CAMPAIGN_STATUS_ENABLED,SP,MANUAL,Dynamic bids - down only,3/14/17,,75TT24 Group,3.00,<5%,CPC,4367,6,0.0014,4.20,0.70,0,1,33.99,0.1236,8.0929,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ENABLED,76TT24NUS1R8-8G_Manual,OUT_OF_BUDGET,SP,MANUAL,Dynamic bids - down only,11/1/17,,3-NP48K1 Ads,3.00,<5%,CPC,5922,10,0.0017,8.72,0.87,0,1,16.99,0.5132,1.9484,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ENABLED,78AP24NUS2R8-16G,CAMPAIGN_STATUS_ENABLED,SP,AUTOMATIC,Dynamic bids - down only,1/5/18,,78AP24 Group,1.00,<5%,CPC,1710,2,0.0012,0.60,0.30,0,1,63.99,0.0094,106.65,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ENABLED,76TT21NUS2R8-16G-Manual,CAMPAIGN_STATUS_ENABLED,SP,MANUAL,Dynamic bids - down only,8/24/18,,Low DDR4 Sodimm,1.00,<5%,CPC,247,1,0.004,0.03,0.03,0,1,54.99,0.0005,1833,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ENABLED,76TT26NUS2R8-16G,OUT_OF_BUDGET,SP,AUTOMATIC,Dynamic bids - down only,9/14/18,,3-NP66 Ads,3.00,<5%,CPC,10644,14,0.0013,11.25,0.80,0,1,54.99,0.2046,4.888,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ENABLED,76TT24NUS2R8-16G_Product,CAMPAIGN_STATUS_ENABLED,SP,MANUAL,Dynamic bids - down only,12/20/18,,Low Product Ads,1.00,<5%,CPC,4402,4,0.0009,0.20,0.05,0,1,55.99,0.0036,279.95,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ENABLED,78AP26NUS2R8-16G,CAMPAIGN_STATUS_ENABLED,SP,AUTOMATIC,Dynamic bids - down only,12/27/18,,78AP26 Group,1.00,<5%,CPC,1978,3,0.0015,2.39,0.80,0,1,55.99,0.0427,23.4268,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ENABLED,78AP26NUS2R8-32G_Manual,CAMPAIGN_STATUS_ENABLED,SP,MANUAL,Dynamic bids - down only,10/10/19,,78AP26 Group,1.00,<5%,CPC,1387,2,0.0014,1.20,0.60,0,1,258.99,0.0046,215.825,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ENABLED,78AP16NUSL2R8_Auto 20,OUT_OF_BUDGET,SP,AUTOMATIC,Dynamic bids - down only,8/17/20,,1-NP6K2 Ads,1.00,<5%,CPC,1312,3,0.0023,1.47,0.49,0,1,34.99,0.042,23.8027,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ENABLED,76TT16NUSL2R8_Auto,CAMPAIGN_STATUS_ENABLED,SP,AUTOMATIC,Dynamic bids - down only,8/17/20,,76TT16 Group,3.00,<5%,CPC,4600,4,0.0009,1.80,0.45,0,1,21.99,0.0819,12.2167,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ENABLED,35TTM8SSATA,OUT_OF_BUDGET,SP,AUTOMATIC,Dynamic bids - down only,10/9/20,,5-SSD Ads,3.00,<5%,CPC,2251,7,0.0031,3.12,0.45,0,1,15.99,0.1951,5.125,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ENABLED,35TTM8SSATA_Manual,OUT_OF_BUDGET,SP,MANUAL,Dynamic bids - down only,10/9/20,,5-SSD Ads,3.00,<5%,CPC,3464,12,0.0035,3.33,0.28,0,1,107.99,0.0308,32.4294,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ENABLED,76TT16NUSL2R8-8GK1,CAMPAIGN_STATUS_ENABLED,SP,AUTOMATIC,Dynamic bids - down only,12/9/20,,1-NP24K1 Ads,3.00,<5%,CPC,3278,7,0.0021,5.01,0.72,0,1,11.99,0.4178,2.3932,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ENABLED,75TT16NUL2R8-8GK1 Low,CAMPAIGN_STATUS_ENABLED,SP,AUTOMATIC,Dynamic bids - down only,12/11/20,,2-NP13K1 Ads,1.00,<5%,CPC,5750,2,0.0003,0.10,0.05,0,1,19.99,0.005,199.9,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ENABLED,75TT16NUL2R8-8GK2 Low,CAMPAIGN_STATUS_ENABLED,SP,AUTOMATIC,Dynamic bids - down only,12/11/20,,Low Hot Items,1.00,<5%,CPC,15214,6,0.0004,0.30,0.05,0,1,11.99,0.025,39.9667,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ENABLED,76TT16NUSL2R8-8GK2 Low,CAMPAIGN_STATUS_ENABLED,SP,AUTOMATIC,Dynamic bids - down only,12/11/20,,Low Hot Items,1.00,<5%,CPC,8018,6,0.0007,0.29,0.05,0,1,21.99,0.0132,75.8276,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ENABLED,76TT24NUS2R8-16G Low,CAMPAIGN_STATUS_ENABLED,SP,AUTOMATIC,Dynamic bids - down only,12/11/20,,Low Hot Items,1.00,<5%,CPC,4352,2,0.0005,0.10,0.05,0,1,58.99,0.0017,589.9,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ENABLED,76TT48NUS,OUT_OF_BUDGET,SP,AUTOMATIC,Dynamic bids - down only,4/22/22,,,1.00,<5%,CPC,5481,2,0.0004,1.00,0.50,0,1,131.97,0.0076,131.97,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ENABLED,76TT16NUSL2R8-8GK2_PD,CAMPAIGN_STATUS_ENABLED,SP,MANUAL,Dynamic bids - down only,4/29/22,,1-NP24K2 Ads,2.00,<5%,CPC,3173,4,0.0013,1.89,0.47,0,1,19.99,0.0945,10.5767,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ENABLED,76TT32NUS2R8-16GK2_Manual,CAMPAIGN_STATUS_ENABLED,SP,MANUAL,Dynamic bids - down only,6/8/22,,3-NP99 Ads,6.00,<5%,CPC,6989,13,0.0019,11.31,0.87,0,1,959.70,0.0118,84.8541,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ENABLED,76TT32NUS2R8-16GK2_Search,CAMPAIGN_STATUS_ENABLED,SP,MANUAL,Dynamic bids - down only,6/8/22,,3-NP99 Ads,6.00,<5%,CPC,2250,6,0.0027,5.27,0.88,0,1,58.99,0.0893,11.1935,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ENABLED,76TT16NUSL2R8-8GK4,OUT_OF_BUDGET,SP,AUTOMATIC,Dynamic bids - down only,3/8/23,,76TT24 Group,2.00,<5%,CPC,1366,7,0.0051,5.42,0.77,0,1,38.99,0.139,7.1937,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ENABLED,76TT32NUS2R8-16GK1_PD,CAMPAIGN_STATUS_ENABLED,SP,MANUAL,Dynamic bids - down only,3/15/23,,,1.00,<5%,CPC,5901,11,0.0019,2.69,0.24,0,1,30.99,0.0868,11.5204,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ENABLED,76TT32NUS2R8-16GK1,OUT_OF_BUDGET,SP,AUTOMATIC,Dynamic bids - down only,3/15/23,,3-NP99 Ads,3.00,<5%,CPC,1888,4,0.0021,3.22,0.81,0,1,29.99,0.1074,9.3137,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ENABLED,35TT2230,OUT_OF_BUDGET,SP,AUTOMATIC,Dynamic bids - down only,3/24/23,,5-SSD Ads,1.00,<5%,CPC,1586,6,0.0038,3.36,0.56,0,1,72.99,0.046,21.7232,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ENABLED,78AP26NUS2R8-16GK2_Search,CAMPAIGN_STATUS_ENABLED,SP,MANUAL,Dynamic bids - down only,6/30/21,,78AP26 Group,1.00,<5%,CPC,410,2,0.0049,1.15,0.57,0,1,66.99,0.0172,58.2522,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ENABLED,75TT26NU2R8-16GK2_DP,CAMPAIGN_STATUS_ENABLED,SP,MANUAL,Dynamic bids - down only,5/22/23,,,1.00,<5%,CPC,2770,4,0.0014,1.20,0.30,0,1,105.99,0.0113,88.325,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ENABLED,76TT26NUS1R8-4G_SY,CAMPAIGN_STATUS_ENABLED,SP,AUTOMATIC,Dynamic bids - down only,7/30/21,,Synology Ads,1.00,<5%,CPC,8565,6,0.0007,3.11,0.52,0,1,116.99,0.0266,37.6174,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ENABLED,76TT16NUSL2R8-4GK1,CAMPAIGN_STATUS_ENABLED,SP,AUTOMATIC,Dynamic bids - down only,8/4/21,,76TT16 Group,1.00,<5%,CPC,2629,2,0.0008,1.20,0.60,0,1,16.99,0.0706,14.1583,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ENABLED,76TT16NUSL2R8-4GK1-Manual,CAMPAIGN_STATUS_ENABLED,SP,MANUAL,Dynamic bids - down only,8/4/21,,76TT16 Group,1.00,<5%,CPC,8657,8,0.0009,3.17,0.40,0,1,11.99,0.2644,3.7823,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
